0:20:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 3.50, Angle: 5.05, Altitude: 1484.10, Satellites: 10
0:37:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.41, Angle: 81.97, Altitude: 1598.50, Satellites: 10
0:37:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.62, Angle: 35.39, Altitude: 1598.10, Satellites: 9
0:37:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.57, Angle: 54.93, Altitude: 1597.60, Satellites: 10
0:37:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.35, Angle: 300.03, Altitude: 1597.10, Satellites: 10
0:37:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.45, Angle: 316.76, Altitude: 1595.80, Satellites: 9
0:37:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.29, Angle: 60.56, Altitude: 1595.30, Satellites: 10
0:37:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.04, Angle: 198.04, Altitude: 1595.60, Satellites: 10
0:37:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.08, Angle: 94.45, Altitude: 1595.90, Satellites: 9
0:37:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.30, Angle: 72.40, Altitude: 1596.10, Satellites: 9
0:37:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.02, Angle: 98.88, Altitude: 1596.50, Satellites: 10
0:38:1.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.86, Angle: 112.70, Altitude: 1597.20, Satellites: 10
0:38:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.57, Angle: 103.04, Altitude: 1597.30, Satellites: 10
0:38:6.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.68, Angle: 79.22, Altitude: 1596.80, Satellites: 10
0:38:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.83, Angle: 51.66, Altitude: 1596.00, Satellites: 9
0:38:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.47, Angle: 153.77, Altitude: 1596.70, Satellites: 9
0:38:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.08, Angle: 98.33, Altitude: 1597.30, Satellites: 10
0:38:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.69, Angle: 319.04, Altitude: 1597.00, Satellites: 10
0:38:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.68, Angle: 291.44, Altitude: 1595.70, Satellites: 10
0:38:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.40, Angle: 141.50, Altitude: 1595.90, Satellites: 10
0:38:22.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.35, Angle: 115.58, Altitude: 1596.70, Satellites: 10
0:38:24.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.85, Angle: 231.44, Altitude: 1597.30, Satellites: 9
0:38:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.32, Angle: 244.92, Altitude: 1598.00, Satellites: 9
0:38:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.45, Angle: 244.63, Altitude: 1598.60, Satellites: 10
0:38:31.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.55, Angle: 240.44, Altitude: 1599.10, Satellites: 10
0:38:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.44, Angle: 92.51, Altitude: 1599.70, Satellites: 10
0:38:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.44, Angle: 43.37, Altitude: 1598.90, Satellites: 10
0:38:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.25, Angle: 312.52, Altitude: 1598.50, Satellites: 10
0:38:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.11, Angle: 65.07, Altitude: 1598.20, Satellites: 9
0:38:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.14, Angle: 54.84, Altitude: 1597.00, Satellites: 10
0:38:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.26, Angle: 50.15, Altitude: 1595.50, Satellites: 10
0:38:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.81, Angle: 30.41, Altitude: 1593.20, Satellites: 9
0:38:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.81, Angle: 7.49, Altitude: 1591.60, Satellites: 9
0:38:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.51, Angle: 284.34, Altitude: 1591.40, Satellites: 8
0:38:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.33, Angle: 302.72, Altitude: 1591.30, Satellites: 9
0:38:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.36, Angle: 352.99, Altitude: 1590.50, Satellites: 9
0:38:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.27, Angle: 274.65, Altitude: 1589.70, Satellites: 10
0:39:1.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.86, Angle: 281.59, Altitude: 1588.90, Satellites: 9
0:39:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.84, Angle: 262.49, Altitude: 1588.30, Satellites: 10
0:39:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.42, Angle: 333.55, Altitude: 1587.90, Satellites: 10
0:39:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.13, Angle: 22.34, Altitude: 1588.50, Satellites: 10
0:39:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.53, Angle: 97.06, Altitude: 1589.70, Satellites: 10
0:39:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.10, Angle: 107.11, Altitude: 1591.20, Satellites: 10
0:39:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.86, Angle: 254.73, Altitude: 1591.60, Satellites: 10
0:39:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.17, Angle: 239.55, Altitude: 1591.60, Satellites: 9
0:39:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.54, Angle: 305.10, Altitude: 1591.70, Satellites: 9
0:39:22.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.38, Angle: 30.73, Altitude: 1591.30, Satellites: 10
0:39:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.37, Angle: 338.56, Altitude: 1590.50, Satellites: 10
0:39:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.13, Angle: 281.70, Altitude: 1590.00, Satellites: 9
0:39:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.88, Angle: 109.26, Altitude: 1590.70, Satellites: 10
0:39:31.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.22, Angle: 97.49, Altitude: 1591.50, Satellites: 9
0:39:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.48, Angle: 80.21, Altitude: 1592.10, Satellites: 8
0:39:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.69, Angle: 137.63, Altitude: 1592.60, Satellites: 10
0:39:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.02, Angle: 241.48, Altitude: 1594.20, Satellites: 10
0:39:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.48, Angle: 136.91, Altitude: 1594.90, Satellites: 10
0:39:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.58, Angle: 129.84, Altitude: 1595.30, Satellites: 8
0:39:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.63, Angle: 141.55, Altitude: 1596.20, Satellites: 10
0:39:47.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.81, Angle: 211.67, Altitude: 1597.30, Satellites: 10
0:39:49.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.83, Angle: 219.46, Altitude: 1598.30, Satellites: 10
0:39:51.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.45, Angle: 84.54, Altitude: 1599.00, Satellites: 9
0:39:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.99, Angle: 62.30, Altitude: 1598.50, Satellites: 9
0:39:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.21, Angle: 330.80, Altitude: 1597.90, Satellites: 10
0:39:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.54, Angle: 284.45, Altitude: 1597.60, Satellites: 9
0:40:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.44, Angle: 293.83, Altitude: 1597.20, Satellites: 9
0:40:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.43, Angle: 359.56, Altitude: 1597.20, Satellites: 10
0:40:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.15, Angle: 75.98, Altitude: 1597.70, Satellites: 10
0:40:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.29, Angle: 103.99, Altitude: 1599.30, Satellites: 9
0:40:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 2.06, Angle: 251.27, Altitude: 1600.20, Satellites: 10
0:40:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.77, Angle: 258.68, Altitude: 1601.50, Satellites: 10
0:40:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.51, Angle: 286.35, Altitude: 1602.40, Satellites: 10
0:40:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.38, Angle: 105.29, Altitude: 1603.10, Satellites: 8
0:40:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.93, Angle: 248.91, Altitude: 1603.30, Satellites: 9
0:40:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.81, Angle: 254.82, Altitude: 1602.60, Satellites: 10
0:40:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.32, Angle: 69.09, Altitude: 1602.40, Satellites: 9
0:40:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.51, Angle: 279.79, Altitude: 1602.40, Satellites: 9
0:40:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.47, Angle: 261.57, Altitude: 1602.20, Satellites: 10
0:40:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.84, Angle: 300.36, Altitude: 1601.60, Satellites: 9
0:40:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.32, Angle: 285.75, Altitude: 1600.80, Satellites: 10
0:40:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.09, Angle: 307.23, Altitude: 1599.50, Satellites: 9
0:40:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.11, Angle: 286.11, Altitude: 1597.90, Satellites: 9
0:40:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.39, Angle: 46.69, Altitude: 1596.90, Satellites: 10
0:40:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.68, Angle: 316.79, Altitude: 1596.20, Satellites: 9
0:40:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.89, Angle: 293.50, Altitude: 1595.10, Satellites: 10
0:40:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.14, Angle: 300.04, Altitude: 1592.60, Satellites: 10
0:40:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.27, Angle: 287.03, Altitude: 1592.30, Satellites: 10
0:40:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.34, Angle: 74.07, Altitude: 1592.10, Satellites: 9
0:40:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.26, Angle: 339.14, Altitude: 1591.70, Satellites: 10
0:40:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.52, Angle: 102.95, Altitude: 1591.70, Satellites: 10
0:41:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.29, Angle: 171.14, Altitude: 1592.50, Satellites: 10
0:41:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.51, Angle: 126.33, Altitude: 1592.90, Satellites: 10
0:41:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.49, Angle: 96.44, Altitude: 1593.60, Satellites: 9
0:41:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.81, Angle: 95.26, Altitude: 1594.10, Satellites: 10
0:41:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.82, Angle: 261.80, Altitude: 1594.50, Satellites: 9
0:41:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.46, Angle: 196.11, Altitude: 1595.60, Satellites: 10
0:41:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.47, Angle: 116.02, Altitude: 1596.20, Satellites: 10
0:41:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.53, Angle: 130.33, Altitude: 1596.90, Satellites: 9
0:41:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.44, Angle: 274.78, Altitude: 1597.10, Satellites: 10
0:41:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.72, Angle: 275.99, Altitude: 1596.90, Satellites: 9
0:41:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.35, Angle: 322.55, Altitude: 1596.30, Satellites: 9
0:41:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.33, Angle: 352.54, Altitude: 1596.20, Satellites: 10
0:41:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.36, Angle: 351.97, Altitude: 1596.20, Satellites: 10
0:41:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.83, Angle: 266.37, Altitude: 1596.10, Satellites: 10
0:41:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.08, Angle: 251.65, Altitude: 1596.00, Satellites: 10
0:41:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.65, Angle: 287.96, Altitude: 1595.50, Satellites: 10
0:41:37.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.94, Angle: 269.10, Altitude: 1595.00, Satellites: 9
0:41:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 1.13, Angle: 278.13, Altitude: 1594.70, Satellites: 10
0:41:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.33, Angle: 294.64, Altitude: 1594.20, Satellites: 10
0:41:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.84, Angle: 267.88, Altitude: 1593.80, Satellites: 9
0:41:46.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.26, Angle: 306.97, Altitude: 1593.40, Satellites: 8
0:41:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.50, Angle: 253.30, Altitude: 1593.40, Satellites: 10
0:41:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.04, Angle: 242.68, Altitude: 1593.30, Satellites: 9
0:41:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 1.61, Angle: 256.18, Altitude: 1592.90, Satellites: 10
0:41:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.20, Angle: 257.80, Altitude: 1593.30, Satellites: 10
0:41:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 0.30, Angle: 193.01, Altitude: 1593.50, Satellites: 9
0:41:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 1.86, Angle: 93.15, Altitude: 1593.90, Satellites: 10
0:42:1.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9944, W, Speed (knots): , 3.00, Angle: 88.30, Altitude: 1594.80, Satellites: 10
0:42:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.16, Angle: 83.22, Altitude: 1595.60, Satellites: 9
0:42:6.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.73, Angle: 113.55, Altitude: 1596.80, Satellites: 10
0:42:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.88, Angle: 69.87, Altitude: 1597.40, Satellites: 10
0:42:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 1.37, Angle: 71.82, Altitude: 1597.10, Satellites: 9
0:42:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9943, W, Speed (knots): , 0.81, Angle: 88.33, Altitude: 1597.30, Satellites: 10
0:42:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.98, Angle: 99.22, Altitude: 1598.30, Satellites: 10
0:42:17.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.40, Angle: 121.49, Altitude: 1600.00, Satellites: 9
0:42:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.92, Angle: 98.96, Altitude: 1601.00, Satellites: 10
0:42:22.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 2.23, Angle: 77.63, Altitude: 1601.10, Satellites: 10
0:42:24.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 2.24, Angle: 64.63, Altitude: 1600.20, Satellites: 10
0:42:26.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.32, Angle: 60.23, Altitude: 1599.20, Satellites: 10
0:42:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.19, Angle: 49.85, Altitude: 1597.00, Satellites: 9
0:42:31.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.78, Angle: 53.20, Altitude: 1596.10, Satellites: 9
0:42:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.36, Angle: 16.68, Altitude: 1595.70, Satellites: 10
0:42:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.78, Angle: 262.40, Altitude: 1596.20, Satellites: 9
0:42:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.87, Angle: 63.08, Altitude: 1596.50, Satellites: 9
0:42:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.89, Angle: 104.40, Altitude: 1596.70, Satellites: 8
0:42:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 1.18, Angle: 70.65, Altitude: 1596.10, Satellites: 9
0:42:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9940, W, Speed (knots): , 0.17, Angle: 258.63, Altitude: 1595.80, Satellites: 10
0:42:47.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.95, Angle: 279.24, Altitude: 1595.90, Satellites: 9
0:42:49.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.44, Angle: 279.70, Altitude: 1595.30, Satellites: 9
0:42:51.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.11, Angle: 255.41, Altitude: 1595.40, Satellites: 9
0:42:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 0.09, Angle: 224.87, Altitude: 1595.50, Satellites: 10
0:42:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.53, Angle: 281.16, Altitude: 1594.90, Satellites: 9
0:42:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 2.01, Angle: 267.68, Altitude: 1594.20, Satellites: 10
0:43:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9941, W, Speed (knots): , 1.60, Angle: 272.08, Altitude: 1593.40, Satellites: 9
0:43:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.72, Angle: 264.27, Altitude: 1592.60, Satellites: 10
0:43:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.80, Angle: 271.70, Altitude: 1591.70, Satellites: 10
0:43:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.38, Angle: 332.22, Altitude: 1590.20, Satellites: 10
0:43:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.19, Angle: 184.77, Altitude: 1589.90, Satellites: 10
0:43:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 1.79, Angle: 261.91, Altitude: 1590.40, Satellites: 10
0:43:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.94, Angle: 117.27, Altitude: 1591.80, Satellites: 10
0:43:17.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7887N, 111.9942, W, Speed (knots): , 0.38, Angle: 138.39, Altitude: 1592.80, Satellites: 10
